residence_type,num_tenants,season,num_appliances,num_occupants,size_value,size_unit,solar_kwh,daily_kwh,monthly_kwh,hourly_kwh
town house,78,spring,59,87,2732.872681463703,ft2,54.02667192014065,104.24654896188538,3034.3066419102342,4.310266368889156
town house,19,winter,62,88,224.89674022015393,m2,52.128551878707704,144.65842850800735,4317.521656743095,6.031098474800046
apartment,78,summer,40,77,89.02385554151238,m2,20.649378965450598,112.4588384453474,3444.10734966232,4.692113725336567
cottage,50,autumn,87,31,368.30122098630574,m2,41.76054024462615,58.00093794903281,1753.2326097827338,2.3372318333295343
town house,100,summer,92,58,235.9649057240311,m2,39.629910226955545,107.55508093907778,3264.036404339253,4.455159935267751
cottage,4,autumn,12,21,32.254190033822454,m2,46.27271223719051,1.2893961158914378,37.47373656081923,0.07396316379460599
apartment,95,summer,93,86,395.73835286271475,ft2,21.955749856049128,131.34283420398418,4029.4737350054625,5.476904205594739
town house,23,winter,20,9,317.7240638566776,m2,3.1341899098879633,65.25872206343003,1911.583334512475,2.6040928707091875
detached house,4,autumn,25,75,89.91645075000417,m2,10.262354466750661,82.62566394498452,2446.157713555982,3.4143864254824585
town house,73,summer,53,52,2707.482225357779,ft2,36.99322126042555,90.2445358215916,2710.3671891535478,3.8112300756386612
apartment,54,summer,3,76,3035.42755256098,ft2,46.50601121384121,102.93774088832154,3176.657331420272,4.318483683379044
detached house,84,spring,37,46,133.3652693909438,m2,45.36291807213576,43.53927473331252,1349.5563489993422,1.875038114812615
cottage,11,spring,20,16,2590.294275881539,ft2,35.02089510690184,24.68492153134109,754.5025595306122,0.9792560302680476
town house,9,spring,49,76,118.89573601595764,m2,5.085488742893549,109.69499958419452,3341.159234878705,4.634671459438724
cottage,57,summer,82,64,380.1367081261417,m2,1.0373176311487486,157.94344463196038,4747.04782429501,6.578756557250556
apartment,89,autumn,93,47,348.2629578491918,m2,46.92850543932436,72.14008110954936,2188.0991724809173,3.085447837944837
town house,41,spring,22,38,1470.090662885629,ft2,32.96258605139176,39.87243260852748,1167.8176320509153,1.6615165803928338
detached house,80,winter,55,35,225.6613616516257,m2,46.962726163890466,71.22551245586479,2103.8871244982274,2.865355911025317
apartment,91,summer,48,49,215.2341571469451,m2,9.767307688763331,101.31647971117019,3137.699009028437,4.263982716530782
town house,87,summer,42,27,4146.352705957045,ft2,24.445390246268612,80.7244719071394,2499.16749613849,3.341343978898743
detached house,51,autumn,64,29,175.790648668026,m2,55.15015722467838,23.31848510913622,691.2985221161641,0.9527920656455849
cottage,70,spring,99,28,238.02419520997972,m2,10.295879474829942,77.56706549168896,2286.8397600896524,3.1593062406002184
town house,53,summer,41,2,4021.629442626737,ft2,3.69161422875266,60.64351926342234,1786.4996262222353,2.6079232775928993
detached house,68,spring,7,93,90.24008893532651,m2,39.2080430269049,88.99656207226614,2667.202826502043,3.6821350276542804
town house,57,winter,92,24,233.67967321298508,m2,35.67218043730538,77.45745608940555,2280.931006649653,3.3061457924708577
town house,53,spring,94,17,69.09898053387695,m2,57.121830351464,11.572037857731978,350.597953039204,0.46060608599252306
cottage,44,spring,33,16,2782.198688662855,ft2,54.388105263292545,18.343547251402335,534.7077917804916,0.7179272087009667
apartment,66,autumn,51,99,165.30278525319173,m2,44.96582341323426,92.99328233682337,2716.0877582005355,3.940696556069131
detached house,76,spring,87,48,388.02534707645225,m2,1.1494342726951312,121.70803252976957,3596.9431948483066,5.067501284623721
detached house,92,summer,51,33,183.70139702495473,m2,28.823218104393607,62.68616762366413,1915.368734777147,2.6087450506182477
apartment,62,autumn,49,41,80.38942589043153,m2,53.76611619222233,23.2399330729749,688.9845136173307,0.9042492476931315
detached house,11,summer,93,9,3644.446202420907,ft2,26.01906528686864,65.38436427986943,1957.7146761200602,2.7014673439264136
town house,59,summer,83,32,333.7206758264782,m2,57.72874317677968,69.0546307412727,2093.2698773443944,2.8987110720679126
detached house,32,summer,51,25,287.09805923083024,m2,39.14927883863895,59.85155251517591,1830.085700040658,2.4288556884443873
detached house,3,summer,17,81,307.06036669716434,m2,6.567427652567648,147.71206413701134,4374.37727485371,6.127714954333548
cottage,8,summer,44,6,127.94463054508054,m2,30.55632451120101,16.036507414478685,488.5031077836662,0.647165487066239
detached house,60,autumn,68,43,267.5597951564291,m2,41.73702813870886,57.03462499076458,1686.635618990692,2.379764748184224
detached house,95,summer,28,80,474.3372371828213,ft2,3.922138334377241,117.92182395449946,3571.7261562157455,4.98738731371939
cottage,51,summer,54,84,1107.0617013370158,ft2,20.678971924246046,128.32515183849952,3837.1479283733715,5.331883669954998
detached house,45,spring,66,52,374.9433955946421,m2,43.024863783239184,82.90380329041056,2557.8522363396355,3.4198001039798123
cottage,9,summer,9,23,303.51705992058373,m2,9.424281738422046,65.32360581138919,2022.692330993249,2.8591354404091165
detached house,68,summer,57,34,115.3488401660254,m2,20.900393896231357,62.61218898079377,1912.6925650692272,2.5871819398569023
detached house,6,summer,74,23,71.2117431221366,m2,41.394619348034034,29.466431913129302,908.4774605110204,1.2182350883219277
detached house,85,summer,22,67,381.10019460134555,m2,46.53245411184683,110.31410241496079,3229.2256559033294,4.578528615497148
apartment,82,winter,55,30,71.50943644224913,m2,31.110707629525233,56.22126023914339,1704.0061238840403,2.3287140549088265
apartment,100,spring,71,64,1346.7371105075383,ft2,57.41145166200058,63.34488842185772,1862.1329544846294,2.6432580940615362
town house,29,winter,5,66,1050.2844623941007,ft2,55.519851527939785,73.47643391386079,2171.5178996056206,3.107557903623863
detached house,17,winter,65,94,32.76161355235415,m2,28.406223234467106,146.60276141129611,4404.7747427120175,6.1286477783010085
detached house,30,summer,26,38,1574.0058600505506,ft2,9.616464606679342,70.0325807706291,2134.8714090484486,2.9718789769445335
apartment,80,spring,40,97,390.4461824915422,m2,46.37589383303751,128.7787260945617,3920.409232261627,5.4179816876704425
detached house,22,summer,65,41,156.5042231494619,m2,14.58837452358864,81.49575989892637,2505.091536616884,3.406084267736059
apartment,89,winter,1,69,2331.386558055997,ft2,50.5692785999463,96.30668162699135,2900.6175774342246,4.031593999627828
apartment,16,autumn,2,67,305.9962400510591,m2,35.22866046930589,73.03212647067382,2253.2372152845946,3.09844210342484
cottage,5,spring,45,82,233.89963776930995,m2,23.645580383864797,111.43770891956883,3429.58210042584,4.587677375248577
town house,22,autumn,95,47,3284.3811044051695,ft2,33.38300151495265,76.75412898291184,2356.207076627429,3.3229992677332416
detached house,76,winter,1,80,274.80527123049063,m2,31.968526107475633,134.9931177710998,3976.7676852492305,5.5990839839361115
town house,61,autumn,79,36,2746.610104190774,ft2,55.48397075399506,44.45229676973203,1336.3647741439004,1.834630785993719
cottage,36,winter,8,50,270.3700956683457,m2,12.86178298569377,105.18945879598617,3205.382963461224,4.322299067765735
apartment,66,spring,49,50,3505.7082545122644,ft2,55.689507153100585,67.51024092518966,2089.5908177750407,2.753819164818516
apartment,65,winter,44,71,292.77081607640855,m2,1.88046248759133,161.5428356769213,4688.505301885514,6.7796531899828745
town house,56,autumn,47,62,322.95672066092084,m2,46.152196891984595,74.87469291387383,2220.35129505595,3.233288535293522
detached house,52,autumn,9,8,83.8711261649066,m2,55.18008784269391,0.2,5.93694010103434,-0.020028672207084056
cottage,11,winter,76,81,3021.8537733216353,ft2,23.64313145919177,168.84160886411226,4993.839939009022,7.052432862411053
cottage,26,autumn,28,76,302.6981075604473,m2,4.384031219716036,108.64602150123784,3328.354419631256,4.537925892337185
cottage,53,summer,78,11,1517.5783346482758,ft2,48.280051889622605,23.96636223639085,697.1849016095554,1.0486106546371232
cottage,14,autumn,66,97,353.5936113020145,m2,50.571891341504106,112.65386623344595,3347.9455492641437,4.804846816286118
town house,48,summer,56,67,142.74329322199915,m2,20.17544327930721,110.2704009776098,3354.7971225990673,4.670648711632821
town house,12,summer,31,9,120.217884169304,m2,31.115597141154367,16.593039652515934,494.69624649775284,0.6794436881391266
detached house,79,autumn,66,50,350.82582172778916,m2,48.568144080608974,65.50578046970135,1918.541628595385,2.755845901356371
cottage,11,spring,100,84,1306.7106563090308,ft2,11.522578635007171,124.17219452684202,3752.6954254277066,5.205244330755529
apartment,10,spring,93,28,183.73591109976604,m2,37.7385453834762,49.397469905070686,1484.1578740957214,2.0572233811528977
town house,64,autumn,92,94,166.131447113623,m2,25.83783957094915,114.76629786202864,3553.586654635193,4.7271322709096895
cottage,23,autumn,22,42,362.2828743465608,m2,10.464945135255812,75.05367716817105,2288.9159282806304,3.0872977377456428
apartment,36,summer,59,23,198.43722316654677,m2,49.88641243505757,37.47727707501785,1160.759416657962,1.6189608440055379
cottage,32,spring,40,36,286.89430531959977,m2,19.480849931995603,70.25728394129898,2063.646495137866,2.98995223067856
cottage,22,summer,97,53,3485.295358795913,ft2,56.06556693930097,100.70600271043178,3073.868456739705,4.185705078026031
detached house,77,spring,96,69,262.3243248764552,m2,34.13603218918812,110.13458131650336,3315.4117469082607,4.601993657890644
town house,70,spring,87,93,379.1669643802184,m2,30.870598883084302,146.94153907156272,4470.699117906789,6.182427319048262
apartment,24,winter,17,20,326.927785824723,m2,25.398356653161546,65.12929739204804,1949.65222086492,2.628507281067004
cottage,69,autumn,32,97,178.07645223969936,m2,24.04025339137832,106.33647094017431,3128.92743772178,4.408368667631987
detached house,72,spring,72,53,381.8003820053428,m2,49.077976490226234,84.50908480027614,2458.4937863505197,3.622105435752305
town house,54,winter,75,13,224.09268831039364,m2,40.65005096916756,50.652101328652414,1553.8330620363824,2.1254696078373496
apartment,58,winter,36,93,38.35360948961148,m2,46.42140786740535,124.59057198149826,3816.1614638748733,5.134813028327256
cottage,94,spring,14,35,1358.4589676498263,ft2,25.265049576672517,40.22340233041835,1179.554469795666,1.6818392117794505
detached house,46,spring,14,63,2799.0479016155414,ft2,15.686233482164127,92.5984077377886,2804.839272397057,3.909338768687939
apartment,39,summer,69,70,947.4560978659633,ft2,5.211913111690918,122.4854243695966,3732.8005574811705,4.9762327018667625
town house,54,spring,46,2,2649.0552146915097,ft2,46.59935939904268,9.408071995750047,283.3264400831034,0.4008172906824733
detached house,84,spring,50,23,163.79126825378603,m2,24.91658583106225,40.910070695409864,1212.347763871464,1.6859655512457865
apartment,71,summer,82,69,2451.1870189505335,ft2,30.55341552580098,125.37954492455754,3856.9119954505854,5.14204779886805
town house,8,autumn,2,33,30.693693713103563,m2,28.16059411182272,17.175765689242034,520.1660247073368,0.7197532664749335
apartment,46,spring,76,1,343.91590122741843,m2,25.86827138215441,39.5269865680141,1203.218666319249,1.6401337620792318
town house,74,summer,28,3,163.9124304769455,m2,41.033974624070986,6.251903261756655,189.45910849901207,0.25929145662997866
cottage,23,autumn,94,83,81.85862068284263,m2,36.52404694551652,87.41531124472289,2661.14737354477,3.624891604184549
detached house,99,winter,96,16,2066.9824127517904,ft2,58.32322791865833,45.332405701375684,1327.7922506761117,1.8377833599596132
cottage,81,winter,51,11,2259.190753698682,ft2,8.3342344589539,62.52270496036601,1928.5246385780235,2.532372565002005
detached house,85,spring,32,57,265.8390028835899,m2,34.411158793963004,76.35029815325746,2257.80212572357,3.1467279260386625
apartment,9,summer,24,12,224.0881029303435,m2,3.7944098041388385,47.21815672360664,1448.3273584972992,2.0103858025207466
town house,58,autumn,19,66,46.10372536481317,m2,48.475105122491996,41.93030644943363,1290.8986339433093,1.7587496167460719
town house,53,spring,100,55,352.45955916877296,m2,36.97867999506558,98.72603722939833,2991.640531724116,4.1101262180859335
detached house,63,winter,19,65,2141.032095423998,ft2,25.702728959552275,109.9742686171603,3320.8491673452477,4.530272784928105
apartment,86,summer,45,50,629.5326936397457,ft2,48.134139278636766,55.41616924448419,1619.1549763422265,2.2903113052107975
detached house,36,autumn,48,78,315.94644751579847,m2,27.300156509494695,101.30468316039676,3026.218317843179,4.257886342934392
apartment,54,autumn,68,65,274.25713494973525,m2,13.667165718806832,99.95024650804083,3020.8251627748655,4.1898327926259755
apartment,68,winter,85,42,270.2919759246121,m2,28.350045666620215,111.09686067045122,3239.9997977595053,4.605175917780166
cottage,76,autumn,56,2,187.95818064215757,m2,4.249907798240351,30.423739860322154,889.0706384323446,1.137085719940033
apartment,78,winter,76,28,181.88391316976572,m2,53.87166657836325,55.54622074930176,1721.208659942708,2.280683483046161
town house,34,autumn,57,14,228.44529546331682,m2,43.857502484067666,18.768930251299736,556.7703365007258,0.7579040345902904
apartment,100,winter,44,2,48.71993277266821,m2,45.61894717290166,0.2,5.939892994916466,-0.03702196355180476
cottage,1,summer,16,28,140.61437276063072,m2,52.46959824110654,21.88718727127422,645.7389621136812,0.8913073471461073
town house,50,winter,21,21,395.5208442180782,m2,47.494355328905016,60.862143115009715,1843.6384456674543,2.5767501362018326
detached house,61,spring,44,8,2960.1974207225608,ft2,25.911155415206387,33.553470817328005,1004.797329627219,1.3961964614075077
cottage,7,summer,5,32,185.0056412044092,m2,7.118184091526977,61.905500136478764,1893.1235514370092,2.6288806414151957
detached house,46,autumn,32,51,1208.5115452457685,ft2,22.401886798857163,54.73897423384883,1643.537135573485,2.2053719887947643
apartment,60,winter,47,18,305.7274639030864,m2,56.04508286278334,48.63668888091491,1411.9635420202392,2.0112755004737077
detached house,61,winter,48,28,126.30741459129081,m2,56.94542947388278,36.045181210384094,1080.1073640057323,1.4049314448904204
detached house,12,winter,82,3,90.07693842312929,m2,46.072251931427736,14.199345519076754,413.3482668680597,0.5703105201363556
cottage,28,winter,97,6,938.2959978330764,ft2,12.26583498428325,48.559906034899385,1488.5346129063075,1.971046545355924
detached house,25,winter,73,16,299.82741329095103,m2,11.666991507849637,81.09876859160835,2370.2993506221214,3.4431779996551
apartment,64,winter,8,46,267.83979408682546,m2,52.78629065284322,72.4857451081065,2133.5387549930733,3.0407249797966127
apartment,33,summer,41,67,55.82825676735533,m2,8.514955380667486,102.09465900910784,3054.6651005024864,4.304685600159144
detached house,58,spring,73,79,781.0925555042886,ft2,35.04824863994935,91.92752074816988,2701.783674301994,3.8088459732434323
detached house,74,autumn,60,63,264.52334092082356,m2,22.69510093674407,86.22721749817077,2593.5801810214816,3.5418148242346166
cottage,80,summer,46,62,241.31295769269883,m2,18.12066047767059,114.31062829792545,3420.3336733485726,4.710364696019972
apartment,19,autumn,44,94,3055.0106276177407,ft2,40.64292154061883,101.22976201094342,3128.510372743758,4.2311787144945185
detached house,91,autumn,41,26,95.87439609440693,m2,57.574144599116266,6.445194010276631,188.0497958200355,0.35905782513786416
cottage,17,summer,58,80,298.83752530035184,m2,46.65802429441791,125.05479665688453,3770.8353210931155,5.231235641971214
town house,3,spring,18,94,4051.0607075369303,ft2,29.16975558609324,127.18165304222151,3871.51116463541,5.280497156961517
detached house,5,summer,52,57,252.38861637811326,m2,26.442690492132982,104.63138977504889,3061.017886137112,4.350202697870708
cottage,21,autumn,21,85,102.56810726783003,m2,54.45985129934321,59.653749367946645,1805.8934361733127,2.4840078737435203
detached house,88,autumn,69,14,281.43122645511943,m2,34.686425908425235,33.55135268771437,1030.9820065696138,1.4993051566636733
apartment,21,spring,87,88,156.94022291204382,m2,29.798341383971714,118.43563688898197,3621.1827782103287,4.9964986319993265
cottage,70,winter,51,57,519.21322414472,ft2,40.97015217188538,81.89620416162627,2528.163780265856,3.4253397902752796
apartment,42,spring,39,23,141.86531728042445,m2,14.229229027771586,43.182361514130605,1314.521668026946,1.8047516614790806
apartment,4,summer,95,7,365.0664877215488,m2,3.8241292544927807,84.85949580714994,2527.792425848649,3.5507799948164083
town house,45,spring,66,72,182.12154846511083,m2,51.306686429120646,80.91936737155567,2495.626341249836,3.3963540906123066
detached house,3,spring,43,44,349.9261750715042,m2,36.43570204196741,71.78948622547514,2114.25159366778,2.970568695079351
apartment,48,autumn,3,32,218.2039571034329,m2,9.892626073504129,46.54890993047441,1404.259797562305,1.8973339664009352
cottage,56,winter,2,40,221.281855915052,m2,17.882875590044833,79.27125321720384,2420.2556729856383,3.354579897077903
detached house,53,summer,23,100,343.69222515969244,ft2,59.39601075537185,98.66122404426184,3033.296152576656,4.111983471706176
cottage,29,spring,24,43,265.7285071169197,m2,38.06541794781932,55.32833723642902,1705.94328409756,2.352783781641958
town house,77,spring,73,8,752.3021071575243,ft2,38.16672845802734,11.379470346926542,331.93859582786047,0.5564525352274281
apartment,60,autumn,51,28,207.1369134323601,m2,4.329819792523322,60.38142225619564,1838.7422160172666,2.5419233307131295
detached house,26,winter,100,15,126.3172365934966,m2,58.13950405463591,35.30758356404457,1038.3327821501903,1.4890767391470272
apartment,44,autumn,55,69,1885.6409088710432,ft2,53.56697337352324,63.966140878182415,1954.6926133774473,2.8252680189501205
detached house,11,summer,91,81,2461.9078134905903,ft2,32.86694653579323,138.98508129652438,4225.338196312072,5.801396060435841
town house,93,winter,56,85,35.35172240272995,m2,18.56333498705241,135.2355665018223,3970.8820064563556,5.580287930516945
apartment,76,winter,36,64,135.29592581050042,m2,41.8833137031655,98.2090638385276,3011.6457944569033,4.077983064996717
detached house,29,spring,72,77,4264.194005446434,ft2,50.002463668312146,111.11314196168036,3324.9027267631886,4.707298483990625
town house,68,spring,45,42,51.23767655360706,m2,47.16728458939521,31.198193869742,938.6822815510392,1.235216377058581
apartment,68,autumn,28,63,148.1755906182263,m2,58.62284232287273,40.12150988390335,1241.4721572313072,1.6341065982883238
detached house,61,spring,48,11,148.92594573691986,m2,38.211323920016554,13.768882029469337,417.3795793587792,0.6290247581929815
town house,6,winter,67,54,170.37279074512216,m2,19.273525893531918,111.07221156920959,3351.8401558391406,4.614427783258081
town house,88,winter,38,56,283.3689398236678,m2,29.875656784112017,115.72257244422302,3359.8342631609316,4.816261562493802
apartment,96,winter,71,4,121.6652055126969,m2,48.97903007703699,15.458593923588356,454.45838626260604,0.6977767211560463
cottage,98,spring,99,55,2156.008496284722,ft2,15.920555232922645,100.37566165015461,2916.227231284289,4.146478176640411
cottage,99,winter,42,73,268.5995197354062,m2,13.884495296639486,154.1614651225721,4573.450352338511,6.349964257531068
detached house,93,summer,30,37,149.25916158157779,m2,43.490074819588244,48.44345486578224,1438.2385408092134,1.9490329875311334
detached house,74,summer,41,55,4101.545211523892,ft2,26.665645590924647,113.11308733733847,3400.254075922515,4.742134327892917
detached house,6,autumn,84,29,392.4788749287921,m2,48.994223711383356,53.43526696912856,1623.338664328581,2.2394260617385635
apartment,47,winter,18,28,74.27922004437912,m2,8.621015169539334,53.02578827887367,1556.7676983149606,2.174779519289103
detached house,25,winter,98,13,157.21335722829974,m2,20.141787788964404,62.81318050496174,1897.1658901157516,2.559276273333049
detached house,22,autumn,42,33,106.94966582839587,m2,16.085994395406072,42.3344188801331,1305.3374629419611,1.7504054637481026
cottage,84,winter,85,81,99.11215035613262,m2,41.87208888397641,134.9851481616627,3964.5159224376625,5.680207037715135
cottage,82,spring,79,94,2278.3176020705832,ft2,45.55975279959897,116.2351436960544,3524.0375509980654,4.801340089644136
cottage,53,autumn,79,64,2568.4426768770136,ft2,27.360161753193378,87.29580547912752,2539.5378405080723,3.604191027199352
town house,74,autumn,91,63,187.4912550211117,m2,28.681762583936138,85.76926544599185,2578.4209828068156,3.514193315215675
apartment,13,winter,19,62,130.84530304602345,m2,7.921912967347769,109.26117968101836,3330.6171187718596,4.5341785089206565
apartment,23,autumn,60,48,1432.569265511842,ft2,42.10968562878315,43.91310127619526,1276.4696973797124,1.8466165027106316
detached house,87,spring,10,43,397.0874178460704,m2,59.53905801595484,51.91568437645553,1540.1997811850154,2.2689119735378016
apartment,46,spring,30,63,4001.5998232176858,ft2,46.675310449908565,83.64558692438108,2572.596475481998,3.496121864156875
apartment,55,winter,5,79,58.08257116606215,m2,13.386739391257684,114.16349382076325,3362.2244433511837,4.754128337269951
town house,47,autumn,69,42,2937.72796614282,ft2,37.38736437565414,58.70143800015926,1787.209253678122,2.4890400803058923
cottage,21,winter,61,57,2142.5004011645738,ft2,17.697408639855176,123.32007133300885,3727.284603884331,5.173147083133548
apartment,83,summer,75,48,284.8612159636899,m2,1.8105931749769777,123.36875603990187,3618.08181261415,5.111481794277577
apartment,76,autumn,18,29,250.8754610500048,m2,10.789371339350014,51.57463158300414,1572.1708994590379,2.2640459862966766
apartment,69,summer,34,30,3864.497250147944,ft2,6.155614335830482,89.59165710688823,2693.498091861425,3.731766545172312
cottage,36,summer,68,8,54.785676286865254,m2,11.755953214091651,32.346346973774985,945.2913130800891,1.3595832232584142
apartment,65,summer,83,44,159.35122746135104,m2,47.73626528694021,71.32319074881929,2203.7969270888852,2.9993670438984434
town house,96,winter,89,72,394.6328265369663,m2,17.569928041825904,182.12783828825388,5460.907272134992,7.605953547057893
cottage,65,summer,8,69,97.4455791265282,m2,45.422397056706714,73.41444339172686,2238.4182478978905,3.1352050247656824
apartment,50,winter,41,99,77.11337261745948,m2,56.93175329056625,130.19856103573025,3832.4467926532716,5.395444606198929
cottage,28,autumn,2,4,299.7196422202129,m2,34.45638690406648,7.674720518952883,224.6725806337764,0.3589491340656721
detached house,53,autumn,82,77,317.6510092064615,m2,29.124536520603275,108.15050265923136,3296.709978044,4.514499366403889
town house,38,spring,13,80,3000.34673411649,ft2,45.00763053541583,92.19213775606634,2797.814577911969,3.8904752329249073
cottage,62,winter,83,44,317.1924566411724,m2,5.8254083935854,136.4347454028205,4031.4032418514676,5.674031785952441
apartment,5,winter,16,29,286.6769816744737,m2,25.692725249093108,69.11026196344181,2107.3492843947497,2.8620734806690864
cottage,20,winter,2,36,80.23515244699541,m2,29.92947569592364,43.12434798081285,1294.1610154271314,1.8334515069051693
detached house,79,summer,88,69,2745.251521124696,ft2,49.86307862390266,117.47410179489314,3488.6512512775366,4.91265390430838
detached house,39,summer,44,87,317.444372547027,m2,48.85305961387796,131.17957778008804,4010.656028373729,5.424801025720738
cottage,44,winter,43,65,3769.965925105251,ft2,50.895921590998874,125.28648466289177,3787.8571397044275,5.28755080860787
town house,55,spring,65,52,121.10703979297183,m2,41.87237567206211,58.29352155280016,1749.653043880889,2.465522200122096
apartment,44,summer,28,66,77.14938154725927,m2,31.833348431090258,82.83312327162818,2530.2383257719034,3.447669926793038
town house,76,summer,70,8,3433.7261888803855,ft2,49.67275928060293,38.63321439172747,1162.4601590222542,1.5863057107354221
town house,25,spring,43,61,1344.6593507550476,ft2,52.396944915316176,54.52619246501479,1683.6089997357894,2.290131230885962
cottage,76,spring,28,5,41.81390697872831,m2,28.829075559528825,2.5846423743525713,79.1833916725423,0.14071769346602964
detached house,21,summer,40,96,335.32901855024255,m2,59.13971447332629,135.6820654302743,4031.9791568396477,5.573715639229555
cottage,38,autumn,1,89,217.2167195100182,m2,52.48908749875072,73.26039289204897,2192.671727785612,3.071300416628182
cottage,59,winter,31,51,150.85425899851612,m2,30.628179925284474,88.929930189073,2749.239101416661,3.7380414929987182
apartment,89,summer,60,38,368.4355611301377,ft2,4.157255720826383,73.18490129615061,2253.3930281341136,2.9317484573412207
town house,24,autumn,14,74,463.6142486457988,ft2,13.469523052313777,69.86289593941994,2052.7375328849143,2.9207634804130955
detached house,59,autumn,12,64,323.27061010730904,m2,46.583914762577095,63.50159659805935,1876.383764018221,2.680630314972252
apartment,7,winter,66,71,211.19117743699985,m2,6.669255419921085,151.52552401780738,4504.678216834743,6.342607416455202
town house,8,autumn,43,52,85.39715823969026,m2,28.18800397915579,50.6079372933474,1556.68487120464,2.148786471628516
detached house,77,autumn,14,24,162.6470820821367,m2,36.29113152628365,18.649029659517787,575.4127260385859,0.7606645728789954
town house,72,autumn,75,8,981.2697608137893,ft2,52.70080970223091,0.2,6.12093609632104,-0.043661988400439465
cottage,38,spring,78,29,71.76617467674305,m2,50.826831773608795,23.993636480353974,709.0459543889317,0.9097476367598124
town house,63,summer,4,53,132.23389364943313,m2,45.856675263583966,53.95191413130001,1660.3231983606647,2.3026075841659033
detached house,39,summer,21,43,233.31816256108704,m2,24.46165455667194,75.20254718388965,2185.819357182829,3.168592740685119
apartment,28,summer,38,51,1159.2999676062554,ft2,8.534955260537824,89.59737459729632,2674.0880270383705,3.791648388095437
detached house,44,spring,74,28,157.15830007536383,m2,40.17895857347087,38.78483063955527,1154.0526136463693,1.5797775420392624
cottage,32,spring,8,94,206.83442706389008,m2,10.87731734930836,119.80261025370358,3602.521901154467,5.031967248368917
cottage,82,winter,81,37,185.4110034977662,m2,33.67886900451695,85.74820247866981,2582.8457119204772,3.4977077223467354
cottage,42,summer,32,85,77.59228567487716,m2,58.84069094780066,89.81595561078237,2645.152551482295,3.698856805847108
cottage,33,spring,13,40,44.380285148278624,m2,33.018586548436474,29.302276713561273,861.7539203060073,1.2272270572237782
detached house,54,autumn,87,45,43.1197289711074,m2,38.73341203562685,42.063150793696096,1287.4324584638464,1.7857916645619918
detached house,76,spring,9,61,159.5662366703109,m2,40.65452831497043,58.76178575427648,1713.0467066936715,2.5323583621563714
town house,28,autumn,13,27,295.9567690588094,m2,49.823301460530296,22.157571607186952,664.4296182878201,0.9112289470295362
town house,94,spring,95,22,845.6611791850655,ft2,26.098840686422925,42.47413414787778,1248.0299206540326,1.726468103405454
cottage,47,spring,52,38,321.18264305483746,m2,29.850594063149863,74.5211799569964,2208.7432721360924,3.059191720983279
apartment,67,summer,47,81,294.79949444611964,m2,10.558320835475396,152.53997695976489,4508.256300456321,6.321440076072323
apartment,96,winter,69,15,31.45909162767614,m2,36.88079326425012,27.062256280762476,823.1538522605109,1.2386453515221925
cottage,44,autumn,64,44,429.44482958873976,ft2,17.745480379463352,50.41199284517192,1507.9256072910573,2.1383433809388865
apartment,20,autumn,62,68,1099.6662082933717,ft2,30.457484933321975,69.16635245592722,2047.2468201445868,2.9375579448484244
town house,75,autumn,3,71,546.4273176185533,ft2,45.993431610593866,45.40309878339709,1392.1817784946552,1.8798465032825507
town house,1,winter,56,44,226.5969489500132,m2,1.0541942809191962,116.89248324101173,3409.939628220331,4.870437700922218
apartment,46,autumn,28,9,44.66208673961384,m2,33.834931595062386,0.2,6.106544258189456,0.0432965586312595
detached house,98,winter,81,2,326.97896005829716,m2,10.406701038641383,75.85662585895824,2237.514485853887,3.135402806334213
apartment,42,winter,51,47,212.3959655099499,m2,16.76300038703122,106.160187361566,3273.5596188365707,4.408775745737916
apartment,69,spring,13,82,299.3431156688167,m2,2.0827968052198753,127.70198482562517,3704.7773724141434,5.287180818587856
apartment,53,spring,89,3,307.75994384626125,m2,10.167765611154135,55.37625418557796,1667.5632323125667,2.284969289411226
apartment,22,summer,29,89,217.5026576779861,m2,59.19776359722911,109.88230816586741,3323.338762281652,4.580878437536309
cottage,32,spring,28,68,372.38426421378244,m2,59.91136567195872,79.08441854540017,2384.7590600834974,3.2540985997501424
cottage,53,summer,94,1,396.389086326464,m2,43.19087519337885,51.93405547759707,1590.741707650622,2.17821792718968
apartment,11,winter,78,35,162.90943382538197,m2,36.71141128627161,77.40172176934541,2262.0133060034923,3.239300827666948
town house,42,autumn,86,23,824.1900895796305,ft2,46.6204171859559,17.878489356007936,533.3352185233705,0.7359746243575216
detached house,42,winter,67,95,164.39812609971074,m2,53.7932563311097,148.72593488217777,4569.972229702177,6.155540960645903
cottage,84,winter,92,56,1212.4575298459677,ft2,31.158303573924492,108.92956321307177,3352.5764267620943,4.543979952992251
cottage,13,spring,12,33,226.47209681284755,m2,2.117039965062073,64.22732820683468,1926.6071770919166,2.650893447137189
apartment,85,autumn,60,28,1829.9022901670403,ft2,42.56374923480316,30.47055989402852,917.6493642439337,1.2719363706064901
cottage,42,spring,30,57,2236.3786237916174,ft2,59.07615012434535,50.06916309074265,1528.5022422181044,2.1411215021511154
cottage,66,autumn,40,1,312.37940314812056,m2,15.483177358317679,31.024003647691167,948.0693772160419,1.230019812798597
cottage,56,summer,24,26,1414.2466936534374,ft2,27.807933927666,40.81000231497673,1255.9752669117686,1.809091079968699
